4135:14750	1283	7215	12645	9236	8127	4167	8481	7670	1996	2889	8005	7220	8991	1570	3665	1572	14196	2472	13644	11441	5818	3903	7689	5884	11241	11439	10178	13746	3378	4784	2968	12010	55	2101	7145	4288	1548	6100	6978	4933	817	2752	7051	1692	6442	6818	4587	11883	2922	
4138:10236	298	10443	79	4066	1141	1151	987	2113	11415	3902	4690	7572	1907	1199	6077	12784	3250	6080	12535	1854	2412	1947	11819	11122	4342	4659	8944	14196	12543	12199	8709	2689	13730	146	13398	13803	2994	13204	1031	2124	1577	8879	8258	942	13944	1365	5370	1966	2408	
4139:14200	2651	14648	8145	4223	12266	7417	2500	4443	14874	4839	11208	7928	11802	8688	5758	7017	6931	14655	10571	8257	12498	9126	2684	2852	8759	2211	9435	7235	9266	10261	5646	9276	6495	5335	9219	9580	14900	11622	6731	4941	10440	5182	13806	2106	7709	11645	2737	14328	5403	
4140:28	5886	6819	9128	10767	2752	935	11982	10006	8694	1494	5981	2882	1508	4955	12062	4968	9031	2412	1664	620	9935	12556	547	8344	9642	12125	11645	8209	9475	3444	8951	3248	14185	7901	1965	9323	5204	502	4208	10629	1456	2342	6398	8148	4234	1451	3378	5046	5018	
4147:2409	7543	3802	6959	13930	6453	13836	7688	14424	52	46	6406	1097	4291	11673	13464	8947	8463	11357	4466	10392	7114	10869	10436	9036	9583	12276	8176	5735	9065	6090	12641	4990	10208	3498	6356	11761	10924	183	6262	5996	14443	8811	6830	10054	14243	835	8040	494	187	
4149:6459	3581	861	14911	13596	12319	12937	10450	9786	4326	8877	7759	336	9805	8386	10414	4375	12215	5622	5064	66	5862	11699	10632	1994	9159	7799	7838	2209	1722	8514	5981	7263	3354	3462	11656	1862	10148	10169	3840	114	8705	12434	2666	4445	11951	10057	107	3980	13960	
4151:5507	4860	2101	4288	7145	5074	11982	7051	14328	10178	2337	11716	2643	3089	6819	9128	1137	7578	9236	4687	4933	10681	4534	6138	3700	5893	14606	13943	3601	4315	1754	9668	10396	2626	11696	12391	14775	648	5742	8385	11845	1494	10605	5275	11714	10092	9421	987	4208	2968	
4156:5475	1146	4351	8684	4208	66	5183	12501	5459	4923	8764	660	4127	484	2643	11357	4396	9040	6973	6048	2603	5460	9077	2337	267	1724	14285	2626	5742	5743	11711	5833	6271	5074	13906	5424	11234	1846	8017	6404	538	12849	8386	11153	11264	14073	6356	10915	5114	11418	
4157:9492	795	9736	11381	8205	4951	4397	4057	10470	13576	12464	4750	1154	4082	11415	2861	10249	3614	7826	735	2178	8300	11263	13251	9276	11779	9782	2894	10681	6005	6001	12129	13219	8990	9613	4484	4501	7532	14093	413	202	4850	8927	3198	14487	12778	2643	11285	1384	610	
4159:9202	4066	5370	5981	1722	5460	6252	4002	10681	12076	1508	3248	9797	3329	7321	13091	10889	186	343	7062	4484	3163	8094	547	6138	4288	7145	2101	9231	6593	10290	5957	7051	11502	11731	5833	12391	11716	2337	2643	7532	107	13414	9128	6819	8529	12446	5046	8317	11340	
4161:10351	2666	1722	5862	5074	6638	10038	2852	10487	661	10629	8382	3681	1754	12665	8015	2101	7145	4288	3700	9236	10681	11136	3601	3740	1739	7051	4640	463	2689	66	11586	11716	2337	2643	1628	9340	8385	648	2626	5196	3028	6271	9128	6819	5971	14606	816	12755	4860	
4162:1592	66	6194	4687	4288	7145	1722	14775	10523	4642	5893	4534	3700	12198	2101	8332	5074	440	7051	12725	11711	4315	12501	648	11845	9668	2337	2643	11716	9323	1977	5671	6819	9128	1383	13323	5818	1280	2842	4484	4860	4933	5507	6138	9236	10681	3378	2680	5037	11053	
4166:2968	3389	3746	9162	4163	4277	6011	7543	752	11716	3700	5893	7145	7193	5864	14250	5742	11198	14630	14196	66	8944	7230	4687	4860	6138	4534	4288	2101	7980	13943	7868	3089	7051	10178	2337	2643	6819	9128	7392	13398	11169	11136	2861	4933	5507	9236	10681	10884	12257	
4172:2508	7805	14630	5196	3928	5842	7348	2689	4305	66	7145	2412	8209	10178	4153	14992	9419	12501	5452	2101	4288	4534	6138	4687	4860	7051	1893	5671	6782	463	2337	2643	11716	4295	11845	12391	648	11696	14328	267	1846	7989	9323	7578	10915	12587	533	6819	9128	8317	
4175:3195	9552	12697	4056	2332	6752	2126	10580	1494	1711	5284	14239	6819	5849	6789	8331	6584	10821	189	2178	7179	320	10001	11246	901	14425	5196	32	3740	10897	12555	9421	4955	6536	1129	11170	7900	13508	10624	181	7017	8459	5018	9598	8	11716	2016	13415	6839	786	
4177:11716	4690	1518	53	3089	2282	75	10907	6138	1280	7135	648	14072	8909	2473	11714	2101	7145	4288	8127	9236	4860	2889	6442	13679	7051	4784	3329	10309	10148	1101	2561	2643	2337	5742	10178	12391	12501	4397	8121	2658	13247	11418	6819	9128	13014	3483	14196	567	9505	
4182:10074	1185	2603	9690	10382	9999	2627	8499	6350	3595	5359	1923	13915	6434	8508	8092	10520	5913	603	12952	11053	7220	10581	14461	14989	4772	9555	6750	12345	4053	1130	13579	13170	10911	8135	10955	13486	1695	2848	6880	5543	9523	4887	8827	14194	13064	2702	2591	2242	7035	
4183:4757	6037	6104	12473	1334	2233	2911	11375	3957	5575	6131	5494	7426	1146	11428	13395	13029	10092	6988	4053	10575	3440	2591	11263	10321	9491	12737	14647	14232	11100	13864	7881	3617	12292	9692	4999	9315	9157	2932	14322	7765	13847	8294	760	1656	1556	7749	13038	1626	14081	
4186:2882	10766	5886	10917	14775	3298	11973	8669	4933	10681	8529	4484	298	9219	11903	13251	9159	12501	11198	2101	7145	4288	5884	10169	5507	9236	7051	3419	7612	4083	6638	2643	2337	11716	2472	2626	11696	5742	10178	12391	7578	9647	538	10396	6819	9128	6808	13679	1977	3746	
4187:14607	117	14977	14239	3089	12779	3425	7901	10088	3149	5014	10045	11357	5507	9816	4288	6902	4191	10822	8455	5	1754	6454	2626	10241	7172	5971	13877	4284	12225	11117	14934	2624	8927	4687	7145	2101	7880	4722	9094	3127	8797	7051	14834	13755	12391	11845	14775	2337	2643	
4188:2101	9236	4534	3235	6593	8385	11696	12391	4933	10038	5124	2643	11716	9665	4975	383	13679	6771	7135	4288	7145	6048	10681	6138	9583	7578	10818	7051	14149	7348	8740	6252	3614	2337	8288	6036	5957	6330	12076	11845	2626	5742	1965	1452	3118	6819	9128	10629	1692	10917	
4197:9128	4288	2643	4687	7145	2101	5886	1456	7051	2337	11716	9031	3614	6819	413	6138	3700	4534	4860	5507	5893	10681	4933	9236	3673	4397	11982	13943	2852	13004	107	648	8385	12391	10178	2626	11696	11845	14328	14775	5742	13367	1494	5705	1572	2184	8209	1977	3089	66	
4200:9128	5507	4860	4288	7145	2101	7051	11696	12391	7578	13014	2643	2337	11716	3089	6819	4933	6138	4534	5893	3700	4687	10681	9236	11714	5460	463	8572	13943	11982	1754	413	10541	3599	1724	13004	10178	14328	5742	8385	14775	648	11845	2626	11418	2282	5884	343	8740	11357	
4201:1280	4470	2037	4288	4534	9128	921	7749	271	7145	2101	2752	14472	3248	7051	13943	5275	3089	1722	2643	2337	11716	648	9323	6819	66	7135	298	3673	5981	6593	8481	11441	3246	13960	7215	10818	10681	3700	9236	4687	5507	4860	4933	5893	6138	11973	13398	2763	6126	
4202:12904	648	6138	12076	5957	2752	10818	8240	14023	419	1754	9128	7378	2507	10069	2101	7145	4288	3856	3440	3811	9236	3149	11778	7051	4722	8508	8481	6691	10309	2643	11716	2337	383	5742	187	9159	12446	1722	9162	6819	963	9907	3089	1977	5452	4208	6782	2968	8382	
4203:107	5742	4534	4720	7051	9159	55	8300	8740	3232	4860	4305	539	1280	6218	2643	6454	8457	2101	1178	6819	320	8121	8705	12460	12434	9128	1592	7145	4288	1981	2621	12937	10624	11656	10681	3700	4933	6138	1494	10006	7578	8651	12965	12725	11716	2337	5452	6782	10632	
4204:5124	1422	895	13260	13170	11696	13414	8093	6589	11690	8948	9379	9523	6941	10274	11197	10608	6593	3212	4462	6920	9952	12181	8081	9157	4594	1650	5617	4534	6901	12734	5573	4657	10163	8879	6515	3375	4165	890	10388	11836	11416	265	13252	8385	10935	13746	3928	13020	1692	
4207:4726	2811	2974	14114	14826	10197	8302	8944	7738	6050	9797	4647	11845	10752	7946	13405	11738	3867	6902	12538	8722	8258	8385	13781	14990	2673	8071	11579	8271	11061	12693	2464	11415	7141	7526	11391	8684	7220	13245	10654	2292	11787	3097	8240	11713	6678	11256	5383	12321	2919	
4210:5267	3550	2904	10201	7966	6337	11576	9463	9762	12272	8240	14385	3311	8891	4744	3906	10844	6021	7756	2257	1222	14836	14105	14255	2682	825	6574	3916	2212	14249	4081	14368	7622	12801	4129	5634	10097	4307	8017	4237	11320	513	3476	11812	14363	3151	11412	6692	14158	7467	
4213:11716	7193	6771	4860	4687	5893	2101	4288	7145	6858	6011	7051	2337	2643	8572	66	9128	6819	2124	2752	9236	4933	5507	10681	3700	6138	4534	8332	25	3281	752	13943	11982	11700	3576	11909	9782	1137	12391	2626	8385	11696	10178	14328	648	14775	5742	11845	5275	5884	
4214:10178	2101	2472	66	6978	2752	7321	5893	9236	4288	7145	9719	7051	9647	8909	12250	11716	2337	2643	3057	5884	11441	7193	8740	6819	9128	8232	9219	484	4933	5507	4534	4860	6138	4687	3700	10681	5519	1826	5981	752	13943	11982	4315	2626	648	5742	8385	11696	11845	
4218:6021	5223	50	9323	1540	6551	12650	1262	14634	5002	5893	3627	1135	14684	5165	10605	8909	6080	3325	80	13367	5671	7194	3273	8470	9231	2891	7578	12518	4534	5192	1778	4627	61	6	1592	8425	1722	12671	4450	10069	3089	48	5188	11636	1943	2921	2195	13960	5018	
4221:1977	3740	2101	6720	9128	1494	13004	1572	4288	2842	12784	13960	12645	786	10562	14304	14142	14775	207	5935	8788	370	1562	9804	6401	8529	13644	14992	6733	8646	9866	8901	5037	391	10580	5275	5549	311	3712	7290	2666	2868	3057	7470	4955	5912	4618	735	2586	2643	
4224:7532	5841	10776	8300	1211	9646	2919	10426	856	13743	7826	7755	8740	3268	2178	10268	11415	12697	11381	2031	1248	11288	4901	9276	11852	66	14938	13960	9236	11883	3575	9842	10543	6119	7763	5981	11033	6902	12464	9421	3576	14328	1645	6782	6819	13943	13014	186	2294	2101	
4225:3746	13089	4163	2184	6048	9162	7543	9449	200	4288	1562	3673	9536	5864	13004	10125	8513	8944	6808	8382	14149	6130	4687	7980	2101	7145	7465	10250	5705	11743	12992	7051	11973	7647	11198	2626	267	11716	2337	2643	3599	14078	25	13014	5074	5114	13398	8098	9128	6819	
4226:9369	3268	5370	2088	1456	10351	10882	8490	13542	7927	6138	1203	2337	12391	9065	4499	3235	8382	2101	4647	13644	11441	7362	6845	9679	265	3681	1219	8725	10178	14775	3576	9040	7246	8015	10766	423	7145	4288	5859	3933	413	6720	10884	7051	11903	5018	3329	1977	10038	
4227:9414	8205	11260	8058	10580	3442	5805	9564	5196	1686	5938	5062	3246	921	8955	14630	5818	3601	4052	189	8455	8909	5284	5074	13944	1854	181	8820	9421	8481	138	2178	7179	6005	14644	2931	9695	3382	7880	14239	6536	9467	7051	5671	10001	5018	6819	12353	9315	12412	
4229:10006	10915	8335	12195	9513	10541	1967	14972	2194	5047	12520	14355	6782	10151	4848	4860	1622	9239	4126	13730	13397	2858	6700	11441	798	2521	12273	12391	5751	713	6209	6432	14217	7194	484	1280	12743	9031	4813	61	4307	5525	11594	12893	648	8909	2397	1137	7271	4975	
4232:14328	6077	7051	2968	13556	2159	12412	4988	8997	648	2101	75	7645	7647	1508	7135	4291	4687	9236	1692	8481	3389	6902	3483	7190	4246	66	2889	298	9566	9128	8385	4288	7145	2318	12161	14250	6782	6011	12501	5893	14353	5351	4089	2852	11963	6204	2337	2643	11716	
4233:1837	12198	3281	2785	11845	13759	13860	1210	11860	37	9228	13014	391	9031	9221	3111	10017	11711	10464	1967	1383	4968	12250	12952	8927	14018	2572	2337	13614	14630	787	13516	327	5393	613	6401	11357	2168	12260	2272	14616	14353	13897	12204	14715	2173	942	3133	1977	14625	
4236:3689	300	9654	4811	13014	12316	11579	7826	4752	9236	9583	8358	538	3483	13948	4347	5742	298	13610	12620	1988	413	10512	6785	11346	4353	2991	13135	8247	6251	6363	11883	7824	10475	4397	6247	13155	6633	2	10034	12391	2626	12257	11781	8559	11502	6907	6541	11414	12799	
4239:6515	12198	10716	7108	13860	12019	1977	2785	8098	3389	11896	9238	7989	10803	14078	6011	8880	9640	9611	3483	10324	5037	7348	2473	4208	3425	5818	1893	2643	6593	1692	8008	9322	9583	2	2101	4288	7145	8959	866	11502	4534	6138	5507	7051	1826	2752	13386	7670	7370	
4241:8332	53	66	12725	648	10396	2101	11714	2882	6252	2643	1854	10975	9505	13943	5818	4288	7145	25	5507	1724	7051	13004	13960	11198	4351	5452	1977	7290	11716	2337	2689	1592	8758	8955	2626	14328	8764	1965	8909	6819	9128	3464	5671	7135	10667	298	1383	5884	55	
4250:3928	7806	533	7805	7123	12628	11947	5871	2689	1327	5196	4305	14630	6130	7348	6727	12587	5842	8089	12003	6489	8417	2508	6548	1008	7465	161	11630	7588	10772	2666	9018	1722	2658	271	7135	3696	14992	494	8779	2301	1354	349	6638	4933	4295	12434	3614	9155	10858	
4251:12399	7133	10732	10309	8206	12460	8784	1039	14293	7017	3473	6435	4477	7392	2494	313	4170	11234	11096	3747	14111	10771	4691	6818	12565	5046	7526	9323	14070	13836	5981	14104	3902	11346	14328	6817	10703	1141	6969	6444	66	8213	7274	5633	2752	5893	11544	2101	4288	7145	
4252:14607	2041	8148	5886	11340	5507	11512	4977	6296	650	6011	8021	1527	8540	13377	3419	13137	12223	8479	5742	10309	1722	3118	3089	11175	8992	10391	10752	13742	3601	10273	12076	9878	12523	9915	3903	7901	13755	8145	10917	10241	14056	2101	4960	13465	8294	2777	10421	9323	9276	
4254:11852	7215	4288	10624	8923	3712	4687	8959	14328	6638	3246	8740	1914	6535	6819	7348	6330	7145	2101	6593	6858	2861	14360	10917	9219	12501	1754	4315	6011	7051	1692	3464	3599	4153	11716	2337	2643	6674	2882	6454	10915	13323	3601	6	9128	14225	10818	14977	4534	6138	
4260:3350	4335	9082	292	628	11569	11650	5460	13764	8880	13943	3702	4375	763	14061	14774	6080	10857	13014	4497	5273	9986	620	2848	11408	5937	2314	14684	7357	2858	1712	8426	13677	8901	1391	7462	963	1914	413	11791	4288	10992	7465	10988	4351	4933	6753	3966	1048	6819	
4265:13802	9550	11481	13323	11357	11509	10085	6969	1440	1383	4534	11234	9986	12250	9219	5257	3208	12154	2825	11418	13860	2041	3272	12952	4456	11711	11153	1724	8479	4288	11696	10832	8991	9221	11781	2968	3746	3246	5893	3700	3702	10616	9128	11346	6478	6771	14526	5863	620	1478	
4269:7264	10523	2101	4537	14775	999	9236	8725	8488	440	14149	2472	6978	5664	5884	12531	10178	2922	8669	2173	2886	13063	12250	4484	8740	8232	5668	4074	8909	10629	1163	12725	11234	14607	9159	4618	8205	7679	5179	8425	1846	12693	7321	12858	7609	4288	7145	11170	5971	3301	
4270:5049	13958	920	4180	13107	8001	7453	1067	3766	11840	7629	401	4496	1030	6046	3631	10008	4019	3667	13	3113	3309	3888	10729	7058	14801	1118	12760	9235	38	12036	12349	7489	643	437	273	13165	5457	4992	6859	9425	9065	128	6887	13824	1259	2476	3919	8144	11651	
4276:5543	3184	9040	1947	5981	9128	2476	11412	12225	9866	4288	6138	2060	8317	11485	14072	1508	11414	3312	5129	3651	349	11716	3378	1409	187	4899	11931	8537	2101	7145	4464	3700	10681	23	13877	8949	9231	7051	11122	5275	5983	10889	12568	11260	13405	8797	3576	2337	2643	
4280:14775	3746	2752	2643	9202	1254	7051	9878	4288	4066	5519	5370	1722	9040	10178	10917	6709	5460	6252	484	4687	2101	7145	3311	11579	547	12076	870	2337	11716	7989	8094	9065	14093	6299	4153	763	3089	8086	6819	9128	13414	5301	8317	4933	5507	3700	4534	4860	6138	
4281:8481	8927	2221	14165	14644	2594	4881	10241	6237	5971	8098	3246	5343	5456	11963	4889	11415	3464	8430	5968	9781	8539	8416	10033	2630	9094	4398	1527	240	1203	11695	54	14715	463	201	11264	8332	5074	2889	12768	11153	8458	648	7647	12671	5705	4089	6782	1056	5062	
4282:10464	9266	8956	6194	13323	12226	11541	12198	11760	12535	4351	8572	5398	11428	6884	3452	4618	3576	1557	8479	9668	4398	10913	5740	421	12885	8058	430	7424	2469	7332	9323	7621	12523	9338	9705	6805	317	4689	6976	6782	12704	6121	7051	13812	786	3382	8965	5103	2859	
4293:11120	8694	13076	11169	9772	13398	13277	2157	2775	1372	1280	10069	6014	5867	1445	13500	4104	3176	10939	3902	14943	4813	6970	7300	11932	1743	271	10402	11441	9927	13304	2820	207	10766	5283	13646	3651	2825	14607	1455	5235	1262	2513	8426	8119	7098	6077	1490	5643	7552	
4301:3988	9369	12783	3268	6845	945	11462	5859	1091	1203	5370	8352	10882	1964	13644	10385	1456	8572	5865	11822	7047	3122	11595	2152	7362	13646	1440	265	13542	7246	12379	3235	208	8542	14104	1692	1276	11415	7756	11007	2931	12763	12463	10543	12867	8790	8737	11613	12095	2879	
4304:13528	6633	905	10653	13500	11509	3366	9797	1455	9438	3700	3395	14873	658	7884	9550	9004	6827	6757	730	13890	13685	7572	5867	4353	7348	6501	14255	5051	13113	2041	7215	3222	298	13589	1359	7699	13414	2065	9483	4690	2217	1283	11374	9190	13618	2743	3599	13277	13155	
4306:1860	2507	13877	3149	187	648	4544	2752	9598	4715	10309	2626	1754	13961	7495	2538	14225	5507	12460	7378	1739	4753	5971	1952	3440	9259	3802	5748	14201	3856	7135	6844	2101	7145	3700	4534	9064	13162	6438	8646	3127	2034	496	9907	2337	5742	11696	14078	420	12693	
4310:14333	4309	11246	11122	3419	14108	10917	7808	12501	5886	4002	6093	1280	2147	5742	10036	10858	4288	1722	8054	6244	4687	7681	1572	7825	11622	6551	6819	8058	10309	14022	12814	4116	8529	1739	1045	5818	3425	8204	1893	14775	5705	10051	6953	10703	7145	2101	12406	3378	2412	
4313:7179	5196	2126	4288	6011	10580	9128	7348	4687	5893	2101	7145	6593	7051	1722	5018	1692	648	2626	2337	2643	11716	5284	6584	3246	6782	3089	5452	6819	6252	9421	7215	2473	12523	181	3740	4534	6138	4933	3700	4860	5507	10681	9236	11246	10001	14239	8481	4759	11982	
4314:5370	9202	12076	4066	11340	13091	1722	1977	5460	7145	6252	7612	11903	5046	1409	8094	8385	6442	3325	14318	439	2101	4288	186	6138	5507	12412	349	11596	7051	4002	547	7321	3727	3163	2472	2643	2337	11716	12833	14328	12391	14775	11845	10992	12501	1965	10732	6819	9128	
4317:1774	6287	8269	11908	1820	9037	8881	14922	3662	11055	2968	10750	1490	8820	10290	8529	3389	7230	6975	8209	1056	1614	10324	4573	13532	12031	2999	14018	513	1053	12214	6812	8649	5452	1102	691	12158	13381	10480	12434	6856	4384	7190	6710	7017	4935	3516	798	2374	11942	
4319:14142	14992	11810	10716	9640	10652	14752	4733	391	3612	6733	12175	11650	9749	3198	4684	13765	2842	5037	3425	8953	2400	11559	4569	6785	14679	10706	13091	14131	13413	4027	5261	11292	658	9997	7884	8395	6636	11374	12198	13619	1409	10297	11381	1887	8904	6818	9405	4295	8420	
4320:2508	3928	7805	5842	11947	7806	14630	7643	1354	5196	13192	3648	7348	8659	4305	5100	2689	12003	8417	10706	8089	7026	14992	7370	1817	3862	4295	1008	6489	12587	1766	9018	12628	1327	5871	3855	12069	8421	9238	11276	4027	5320	1460	9340	14355	13359	12434	10720	5276	14764	
4329:8799	4503	1822	13117	8295	4731	9163	12950	4627	2896	10868	8965	2516	13353	287	637	13255	5157	12801	11414	935	2659	4030	7852	2101	5887	6435	12511	630	2077	11022	3018	13136	1049	9236	14581	14232	11716	3306	11849	11114	9665	9530	606	2852	9782	5688	7145	1923	4687	
4330:10074	1185	2603	13915	11053	8508	6880	10382	6350	12952	7220	1923	14989	8092	2627	8827	13323	267	12604	9523	10092	10955	2591	6100	8499	9040	628	8425	4153	66	11370	4996	10915	8991	13943	12345	11835	2637	14328	11346	9690	5543	5913	8459	10396	2101	4288	7145	14232	8157	
4332:5853	5601	10324	11283	941	6826	6978	4771	1053	10984	1365	6975	1778	14666	691	9494	6481	1614	6782	9720	4891	11165	768	10273	8029	12988	3681	6237	8513	511	6011	12120	7869	5867	13961	9323	4528	14659	8529	8232	6942	14054	14278	14922	5110	10288	11996	10915	4860	2469	
4333:2337	6782	5893	6138	2101	4288	7145	7051	3576	10178	1965	2643	11716	6542	2282	2424	3089	6819	9128	2752	10023	10681	9236	4933	5507	3700	4687	4860	4534	11247	5705	8332	6638	3057	1572	298	13943	11982	620	5196	4484	14328	648	2626	8385	11696	11845	5742	14775	12391	
4334:10074	9690	8499	6750	2830	12345	2242	14989	3159	10581	7372	1185	2591	5359	4823	6350	10520	11481	12741	628	10092	10911	3234	14585	13486	12010	1130	7995	9999	6880	7357	2805	11053	7671	3986	14461	13790	13323	1155	11408	2195	8425	2702	14456	10394	14232	5365	8600	5293	10029	
4339:6751	4637	10555	10377	10001	1798	14239	1700	7891	3425	6944	5128	6584	8455	6013	6536	11023	2624	14934	13816	9077	10822	117	10088	409	13377	14197	6902	4191	12463	13838	14962	13314	9259	6285	10684	13850	5014	10045	12275	14834	11931	9051	8236	10428	9816	11470	3440	2842	10992	
4345:9821	3464	14353	14311	6441	9647	10605	13897	3712	2106	5141	14934	11982	5204	8411	13529	5507	12620	5343	4137	6819	5643	8923	13155	2337	12076	5742	1372	8461	14185	4288	2101	7145	7135	6001	6953	11714	13014	4534	4687	10681	14078	14293	7051	184	8015	4475	6252	3281	3941	
4346:3576	6771	13943	11053	3378	7220	2666	10771	13590	3047	4568	3867	567	13398	4518	11932	4857	2282	6252	7745	2643	8332	9128	4288	1185	14225	8508	5460	5275	5002	1280	2842	8668	13679	5192	167	13323	4351	14082	11247	9040	4659	8240	5507	7047	807	484	5560	4237	11716	
4349:2826	6832	3970	3519	66	651	6685	4291	9179	10296	132	913	14073	13272	12419	11157	7770	3211	10143	5470	511	12302	8408	7645	14954	10855	6619	6880	8154	10585	8267	1460	13318	12725	7688	8332	1139	12087	14176	13998	3267	4454	3528	5818	3106	1299	4524	1383	12276	11818	
4350:183	2785	9832	6401	2688	14985	7179	2522	10258	2280	10519	1211	2113	5343	14607	11975	8119	7498	14149	12531	2689	5405	6271	14992	8651	964	5669	8741	10809	6825	8261	5061	13304	2408	13890	12763	12992	12321	12400	3633	2671	11415	11716	9523	10862	6210	8332	8621	4191	9217	
4355:4258	13845	8788	7532	4860	13353	10720	3552	4618	9159	2852	5933	13679	3377	552	320	9128	1456	5037	14775	8930	6299	463	12950	8880	369	6771	786	5073	6808	6011	9705	11696	2460	5275	12980	7112	11596	6819	2922	11122	8488	6515	6707	1518	3149	5403	10703	9031	14900	
4357:4568	2666	1347	11053	3378	12016	2282	4853	5581	12580	13590	2862	10530	10323	5856	4518	6449	5390	11191	13834	7745	9477	12838	14868	8639	2635	2842	9009	4288	12074	8891	12509	10815	717	1280	11992	5672	2235	12288	5487	4762	9128	11438	1731	14225	9757	167	3476	9792	3943	
4361:9031	2626	547	13897	4722	6944	13998	3651	6819	12391	1724	6902	5128	3329	10905	6939	6118	8758	7983	14305	11247	5051	11982	484	2752	7826	1928	9259	8848	3912	25	5531	3700	13981	10580	4107	13340	8797	2198	1392	3383	11716	2337	5289	5970	14977	3425	5671	2169	5549	
4367:7761	1848	7220	9040	11696	7215	8479	8092	12952	8235	3700	10681	8508	4335	10092	14472	11845	8385	13323	11053	8425	9157	1185	9523	12412	1280	11896	6080	8081	11481	6593	7357	2561	8005	11716	12202	131	13960	10396	4288	7145	2101	7348	12010	11408	292	3391	4470	13943	7051	
4377:2337	5893	620	1965	3057	4484	2101	4288	7145	5671	7051	11696	8385	648	11716	2643	5074	9128	6819	12129	13679	1280	2752	7989	5507	10681	4933	4687	4860	9236	3700	4534	6138	10721	8951	8572	1518	13755	13943	11982	4642	9647	1754	6771	8317	2412	2626	14328	12391	14775	
4383:11508	3365	4933	2825	13331	10396	1269	1928	6133	7990	5196	2968	11198	1039	12412	4266	9337	7114	6898	6819	8121	4975	6808	4659	3673	14606	3614	13398	5742	10132	7039	8338	13386	14355	3389	7498	7638	9965	267	12031	10446	11716	9956	7133	13367	6593	7271	2162	12391	8056	
4386:12952	8235	7215	9523	1848	8005	12778	1478	11896	2041	6844	8081	12202	11845	11696	3391	5124	7761	2561	3365	9736	11883	11932	1280	12412	2914	13020	13960	9157	11441	11246	8479	85	9040	11374	11650	1185	10027	7220	629	4820	7348	5326	3580	3731	10178	2950	4470	4335	4288	
4387:11852	8420	3856	7215	5251	11696	11845	9128	4456	6252	5507	4288	7145	2101	7348	3712	4470	207	3382	5204	6593	7051	5074	6011	2626	2337	11716	2643	2124	1692	13014	12076	10097	1977	6819	3673	11441	2889	9031	2752	12412	1280	10818	9236	4687	3700	10681	4860	4933	4534	
4388:2626	4208	4687	7145	7989	1141	11850	13877	2337	8015	5884	11982	6252	1664	2101	4288	1501	7051	648	2643	11716	7578	9077	6819	9128	1100	12464	6720	11963	5818	10818	6138	5893	4534	3700	4860	5507	10681	4933	9236	967	3377	3235	10288	463	14353	6356	13943	1955	2522	
4392:5884	5671	11696	11716	1494	3097	1572	14293	5074	4860	2101	7145	4288	8317	8332	7051	5957	14040	3651	14775	2337	2643	2412	1965	3057	3089	2968	6819	9128	298	7039	5716	9231	8529	484	2752	10818	4687	9236	3700	5507	10681	4933	6138	4534	5893	2124	4246	3740	8646	
4393:7051	10088	3912	10277	4610	10941	13771	7098	1210	1501	9654	8540	4315	8754	539	6308	4429	14169	10815	14367	1989	650	2061	14078	3473	14255	6819	2942	7612	3673	8951	11120	4234	5833	13063	14774	2643	8205	12779	6932	1928	2914	11317	10681	6065	1101	3427	5559	6833	2147	
4399:987	8008	4534	14606	463	2101	4288	7145	1754	5742	7051	11716	2337	2643	6819	9128	6404	3700	4687	4860	4933	5507	5893	6138	9236	10681	4642	11636	11982	13943	11845	12391	14775	11696	2626	14328	648	8385	10178	10092	181	4208	6782	2968	66	1977	5452	5074	5671	7135	
4400:7051	5559	4610	10088	7537	14776	10277	1210	3912	9654	12779	1501	13771	3473	1039	6308	4429	4315	13063	539	14027	10858	10941	650	13803	7989	8205	5320	3672	4208	5507	6932	2914	10815	8951	8540	14367	14255	13014	3393	7098	3419	14945	2942	6065	8754	4083	7612	14774	14483	
4402:4477	6638	2019	7133	11696	3746	11096	12399	8015	10309	4397	5196	2337	8206	75	10290	2882	1039	14293	8529	1280	5893	2101	7145	4288	752	7051	14625	3576	8537	648	11845	5742	2643	11716	2586	7392	7193	2494	11234	3483	2968	4691	6819	9128	14606	10465	7868	4627	2842	
4403:4687	4288	3378	10241	11716	7989	2882	4470	967	7135	5671	1079	2101	7145	2752	9658	9986	7051	8923	13943	2572	5836	3377	423	6902	2643	2337	12501	8909	5196	1754	4315	648	4935	2861	9323	9128	6819	5460	55	10092	4208	66	5981	9536	5227	8049	8740	3700	4534	
4405:698	13947	13900	5937	10645	3651	8683	3760	10373	11932	7114	107	2896	13525	847	11600	14078	2016	11129	14581	735	9349	12353	7195	1923	9048	8222	13337	11454	11714	5946	2608	1280	2310	2101	8894	2914	6669	6080	4537	10178	3378	6204	10941	2282	11752	9513	7460	2549	2842	
4408:8058	9323	66	5981	6969	2643	14493	1508	12076	5957	2752	10818	10681	14755	4722	7980	14606	4266	5742	3747	8021	3382	2968	4968	2101	7145	4288	8148	6709	9598	1261	4406	12417	14181	7051	2507	13381	6858	9162	2037	10917	14775	2337	11716	967	10067	5836	14196	6782	9128	
