399955	8
570026	1
528397	1
593559	1
570025	1
528396	16
570024	1
515479	1
630729	2
515475	1
528390	1
630727	1
630726	1
515477	3
630724	1
22586	2
515472	5
515473	1
630720	1
593544	1
399946	20
593545	1
570017	2
399947	1
853615	1
570019	1
853613	5
593541	3
172116	1
112818	9
172115	1
570012	1
172111	1
528383	3
570011	1
172110	3
528385	4
570013	1
112811	1
399944	30
570016	1
528387	1
853619	1
528386	4
515489	1
630738	1
630737	20
515485	1
515486	1
853621	2
22573	1
515482	3
630730	1
630732	1
630731	1
112889	6
112882	35
112884	4
853646	3
833038	1
833037	1
853648	11
833036	1
515491	1
515493	2
853651	1
22562	10
853653	1
22564	74
515494	6
112890	3
515497	1
515496	1
112892	1
515499	1
515498	1
22569	16
112877	2
739090	1
833020	1
739093	3
112871	17
853635	1
853636	1
833023	1
853637	1
22556	24
22554	7
833019	2
22550	23
739097	5
739096	1
739098	1
739083	1
399996	2
739084	4
739081	1
112862	5
739082	3
399993	1
399999	2
399998	2
593598	4
833011	2
593599	1
833018	1
593594	20
853667	1
833017	1
853668	1
853674	1
853673	1
853676	1
853670	2
853672	1
22545	1
739089	1
112851	2
739072	1
399985	1
112850	11
112855	13
399987	1
399989	1
112859	2
593588	2
853659	2
593586	1
112858	8
853658	2
833007	2
593582	1
853665	2
593591	2
853664	1
22535	2
739079	4
22539	14
739075	1
739074	1
399990	1
739077	1
399992	14
570081	5
82246	3
82242	3
655150	1
570078	2
172056	2
172055	11
655155	1
570076	1
655154	2
655156	1
655159	6
655138	2
82237	1
655139	1
82238	16
172070	1
82236	1
570094	1
570095	5
570096	1
82230	5
655140	1
570086	1
172068	7
655141	3
655148	1
655146	5
655145	4
172062	2
82225	1
515400	1
655127	1
655128	1
655129	3
172082	7
82229	1
515404	1
655135	1
172074	5
655134	62
82219	6
655136	2
172075	27
655131	2
655130	2
570099	1
570098	49
655132	1
112895	8
82213	3
82214	2
82211	6
655118	1
655119	2
172092	2
82216	17
172087	1
655125	1
655124	1
82208	10
655122	2
655121	1
655120	1
82207	1
515426	1
515420	1
570040	9
82203	113
515421	1
570033	3
172011	19
655197	1
655198	1
570031	1
515416	1
515417	1
570039	2
655190	1
655192	1
655194	5
655195	1
187584	8
187586	1
515413	1
515412	1
515411	1
570050	1
515410	3
172024	1
655187	45
570042	1
655188	1
515409	1
172020	4
172021	2
655189	1
187590	1
655184	2
172029	80
655182	1
515440	1
570063	2
515442	5
515441	1
515446	1
570055	1
655175	1
570053	1
655177	1
570054	1
655170	1
172037	1
22491	11
655173	1
515432	2
515431	1
570073	4
515437	1
570070	1
515435	2
570068	17
515429	1
853707	1
172040	2
515427	1
655168	3
172041	2
570064	1
570065	2
570067	1
853701	1
655161	1
655160	1
853706	5
853703	2
714666	5
714667	1
714668	7
714663	1
714664	12
586048	1
187558	5
75500	397
10927	7
714659	2
586051	7
10922	24
10923	1
187550	26
187551	1
75505	2
75506	2
75504	71
75501	27
714671	1
714672	1
714670	2
714679	1
586036	1
586037	2
586038	1
10906	10
739102	2
586044	2
187549	1
10913	1
586045	1
586040	1
586041	1
75517	22
739108	1
739109	1
75519	5
187545	1
739107	9
739104	1
187543	98
187580	40
187581	12
714681	2
714683	1
586027	1
714686	1
586025	2
714687	1
714688	1
586029	2
586031	1
10942	9
10945	3
10947	20
586033	2
187576	4
187577	1
187572	1
187573	14
10941	31
187571	1
187570	102
714693	1
714692	1
586014	5
714698	6
586015	1
714695	1
586016	1
714696	1
586017	1
714699	1
10934	3
586020	1
10931	2
10932	62
187569	1
586023	2
187567	9
187565	1
82294	5
82298	1
187562	2
714623	1
586009	1
586008	1
714624	1
586006	38
655115	2
714621	4
714620	1
655113	1
586003	1
82287	11
187511	13
187510	19
75546	27
714619	8
586012	22
187515	1
655107	2
586011	28
714615	1
187519	6
75540	4
187518	1
714618	5
714635	1
655100	2
714632	1
655102	9
714630	1
655104	1
75557	1
187502	1
75559	4
187500	1
586000	3
187505	5
187503	22
75554	28
714628	1
187508	2
714641	1
714642	1
75525	33
187532	150
82265	8
75529	6
187530	1
714638	1
82268	2
714639	2
82266	15
10902	1
187538	18
714654	6
714652	1
714658	1
714650	2
187523	11
82250	1
75536	2
714649	1
82257	2
75530	4
10897	43
630686	6
10890	1
75699	1
10893	7
187722	1
75695	7
187725	1
75694	25
187728	1
75690	1
833171	2
833173	1
833174	1
528431	1
833176	1
528433	1
833177	1
528432	1
833178	5
630694	1
528435	1
630695	1
528434	42
528439	1
630691	5
528438	9
187732	1
630698	1
187730	93
187731	1
75684	2
187736	5
187737	3
833160	1
833163	1
528420	6
833161	2
833162	1
833167	1
833168	1
528423	4
528428	9
528427	1
833169	1
630666	1
630668	27
528407	2
630667	1
10874	11
10875	7
10876	6
187707	16
187708	8
22407	11
187701	1
187702	4
22406	1
187703	1
22404	11
593615	3
833196	1
593612	4
593613	1
833190	1
593618	1
187709	1
833193	1
528417	1
833198	1
528411	1
593610	1
833199	1
528412	2
187711	2
630675	2
630679	1
10884	6
10889	13
187719	1
187716	1
10887	1
10888	36
187712	2
187713	1
833185	3
593602	1
833181	1
833182	2
833180	1
630680	1
528405	17
630683	1
630684	1
528401	1
528400	2
586067	1
586066	3
630649	1
586063	1
586064	1
586061	1
586062	1
10853	22
630642	1
630643	4
593630	2
112907	9
593638	2
528472	1
593636	2
586058	1
586076	1
586077	2
586072	3
10868	4
586073	1
586070	1
10862	6
10861	42
630654	4
630655	1
630652	1
630662	1
593620	1
528467	2
593622	1
630660	2
528469	2
593628	1
593627	44
528460	1
528463	3
593626	1
586085	5
10833	15
630628	1
630629	1
586084	7
10834	3
10837	1
10839	1
586088	1
630623	6
586081	2
586082	3
10831	1
10830	10
593651	3
593650	1
528459	20
528455	2
593653	1
528456	1
593652	4
112924	26
528457	1
593659	1
112922	2
528451	1
593657	3
112920	6
528453	9
630638	1
586096	1
586097	1
586098	1
586099	1
630632	1
10841	3
630634	1
10840	3
630635	1
586093	3
112917	5
528447	1
593642	1
593641	1
528443	1
593643	2
112915	1
528444	1
593645	1
528442	1
593648	1
112911	9
528440	1
593649	2
655087	1
655086	1
570142	1
655089	1
655088	3
593678	1
593679	1
570147	1
570146	1
570145	2
112943	4
172240	1
853747	1
593677	15
655080	1
172247	6
853743	3
655085	4
22460	1
172248	1
655084	1
630604	1
515591	1
853751	2
630603	1
515592	6
630602	1
853753	3
22467	2
22466	1
22468	21
515590	2
630609	1
570150	3
515595	1
630607	1
630605	2
515598	1
655099	1
570130	10
570133	1
172232	52
172231	5
593669	17
570135	9
112933	1
570134	1
593667	2
593668	1
112930	4
853739	1
655092	1
112937	3
853738	2
112934	10
593661	2
853733	1
655094	1
172236	1
593660	1
853741	1
853742	1
630612	1
630615	1
22452	32
630614	3
22451	28
630611	1
630610	5
22459	67
630616	1
630618	1
112964	2
528496	1
112966	8
528493	6
570121	1
570120	6
528491	1
528490	1
833116	1
593692	2
593693	12
833114	1
853723	1
833115	1
593695	1
22483	3
112968	42
853725	1
833113	1
853728	11
570128	1
593698	8
528499	1
833111	2
528498	2
22489	41
853731	1
515574	2
515578	17
570113	2
112955	8
853719	2
593689	2
528486	1
570114	2
528485	1
112951	4
172211	24
112950	6
570111	1
570110	5
853713	1
22471	151
853712	2
593684	3
22472	32
593681	1
172214	1
853710	1
833106	3
22470	56
853717	2
528488	7
570117	1
853716	1
528487	1
593685	3
112957	13
172218	11
833102	2
570118	1
593686	1
112956	1
172217	11
22479	1
22478	1
593691	1
515582	1
853720	2
22475	3
515580	1
515581	1
515587	2
515584	1
515585	24
82404	1
82405	4
515589	1
833135	1
833134	3
172207	9
570105	2
172208	1
833132	1
853787	1
833139	21
172202	47
853788	1
833136	1
570103	1
570104	8
112986	5
22426	8
853794	1
833129	37
22421	1
853790	5
22423	7
853793	1
22424	4
22425	3
833124	1
112979	2
853779	3
853776	1
833128	1
112971	1
112976	21
22417	1
112980	2
22419	1
853786	1
833118	1
833119	6
22410	1
853783	1
853780	1
853765	1
853767	1
853768	1
833154	1
22448	9
22449	6
853772	1
853775	1
853774	3
853756	3
833148	1
853757	3
853754	1
853755	1
833144	1
833143	1
853758	1
853759	2
833145	6
833142	6
833141	3
22437	9
22436	11
22434	1
22431	2
22432	1
853762	1
35	21
36	5
82344	6
33	31
34	5
82346	1
515521	1
39	15
515523	3
655008	1
37	20
82349	2
38	97
655015	1
172196	5
515517	1
655010	1
43	40
172199	33
42	8
515519	2
655012	2
41	3
40	29
82330	108
82334	7
22	11
23	6
24	1
82332	1
82333	21
25	34
26	120
515513	1
27	4
82337	3
29	56
515507	6
515506	1
655003	1
30	10
32	2
515508	3
82362	1
19	2
82360	1
17	29
15	137
515502	12
16	1
515503	9
13	5
11	1
82368	298
655032	1
570199	7
655031	1
570198	4
20	23
655036	1
655038	1
82350	19
655018	1
82354	30
655023	2
249906	1
655021	3
172188	3
655020	1
249909	1
655026	1
172185	12
655024	1
249900	11
249901	1
249902	3
249904	2
249905	1
570184	3
515563	2
570183	1
79	35
78	6
515565	1
570181	15
77	3
82305	4
515568	10
22376	3
515560	1
249916	126
22371	15
172159	3
655051	1
249914	1
853812	1
655052	8
249912	1
853814	1
249910	3
853816	1
853817	1
82	73
853818	1
83	190
853819	2
655059	1
80	27
570179	1
81	20
86	32
655054	1
249919	2
87	6
172157	6
85	97
570193	1
67	23
570192	3
570195	1
515552	1
68	3
515558	1
570191	19
570190	2
853830	1
22386	2
249924	1
22383	28
249927	2
22381	18
249921	3
249923	1
249922	1
70	12
655046	1
71	49
172161	2
655047	1
72	25
515549	1
570185	5
73	8
249928	10
570187	3
75	19
76	2
172166	4
82328	1
59	4
515546	1
58	57
82322	14
570161	3
57	1
56	29
55	9
82320	256
22398	1
22399	17
249940	36
714584	1
249934	1
714583	2
249933	20
22391	4
249931	42
22390	4
714580	1
655071	4
22393	1
22392	5
22395	1
22394	1
655075	3
172132	7
64	67
655076	1
65	4
570152	22
62	15
714589	1
63	56
570158	1
60	4
515538	1
714587	1
61	23
714586	1
570156	3
515539	1
714585	3
570157	3
172131	59
49	7
515536	11
82316	5
48	2
515534	1
82314	1
45	50
82312	1
44	3
570173	1
46	10
249950	7
714593	26
249943	1
853805	1
249942	1
714595	1
249945	4
655062	11
249946	2
714591	1
249949	4
655061	1
249948	38
172148	2
655066	25
51	46
172145	7
655067	1
570164	3
52	6
53	1
570166	1
172144	1
853808	1
714597	4
515528	3
172141	2
82309	10
714596	2
570168	15
714599	1
570169	2
515526	1
82308	3
50	27
172140	1
714565	2
586146	1
714566	1
586147	1
714569	6
249957	1
249958	4
249959	12
714560	8
249954	2
249955	2
714562	1
249956	2
187697	38
249960	5
249963	1
187699	1
75600	1
187693	1
75607	5
187696	1
10821	7
586150	1
10823	2
10825	3
586155	1
10826	1
586154	2
10809	1
714574	1
10808	3
714578	3
714579	1
187691	5
187690	5
249968	13
714572	1
249967	2
249964	1
714571	1
249973	1
75612	7
187689	3
249972	1
75613	37
187686	5
249971	1
187685	1
586141	1
10817	2
586145	4
10814	16
586144	2
75610	5
714545	1
714543	4
586168	2
586169	1
249976	16
249977	1
249978	2
249979	3
75629	7
187672	1
249981	6
187673	24
249980	6
187675	3
249983	3
187676	55
75625	1
187677	14
187679	1
586176	1
586175	1
714538	1
586173	2
586172	1
586171	1
10802	1
714558	1
714556	1
96	33
95	21
714555	1
93	33
92	18
91	292
249988	6
90	15
249986	1
249992	8
249991	209
75639	8
187660	3
187661	1
249996	4
75636	1
187665	1
586164	5
586167	1
187668	8
75632	4
88	2
714549	1
586162	3
249997	2
714520	1
586105	1
586104	24
586102	1
714524	12
714523	1
586107	8
714525	1
586106	1
714516	1
714517	5
714518	2
586111	1
75642	163
586110	1
187659	1
187653	1
82380	18
75644	8
187650	18
75649	5
82383	25
187651	1
714530	1
714536	1
714534	1
714529	1
714527	8
75650	8
82379	2
75652	4
586100	3
75654	5
187647	1
187644	52
82371	45
75658	125
714504	7
586129	1
714503	2
586128	1
586125	1
586133	1
75665	3
187636	1
586134	6
187635	1
586131	23
75662	4
75660	3
630597	1
75668	1
630595	1
630592	3
630591	1
630590	1
714514	1
714512	1
586114	12
586116	1
586115	1
714509	2
586123	1
714508	1
75672	22
187629	4
75678	3
630587	1
82392	2
187620	1
10708	36
593778	1
593777	1
593771	3
630992	1
593773	1
630983	23
630988	5
445161	3
10710	2
630989	3
445162	1
445167	1
10715	14
445166	1
10717	12
593767	1
593766	1
593769	8
630996	25
630993	1
630994	6
445171	3
630997	2
630998	5
445176	1
445174	46
10722	25
445173	2
10728	42
445137	2
528110	1
445139	1
528111	2
593754	1
593753	1
528118	12
528119	1
586180	1
586181	11
10731	7
10738	25
445145	1
10737	2
445144	3
10739	2
586184	13
586185	6
10733	6
586182	3
445142	107
593748	1
528101	1
593747	47
445148	2
593746	1
528102	1
528108	1
528109	1
528107	1
445150	1
586191	11
10740	7
445158	1
445157	7
445155	1
10747	2
586194	1
445153	4
445152	1
586196	4
445116	1
445115	1
593733	1
445118	1
445117	15
593738	1
10755	2
10756	73
10757	5
10758	1
515299	3
10759	9
445122	1
515292	1
515290	24
10750	4
10751	1
515296	1
515297	1
10753	15
593722	2
445129	6
593723	1
445128	1
593725	1
445126	147
593729	2
10768	1
10769	1
445132	1
445135	2
445136	1
445134	1
10761	1
593710	6
593715	2
593716	1
593711	1
593712	10
445100	1
445101	1
445102	3
10778	8
10779	40
593719	1
10774	15
10776	2
10771	47
593704	15
593705	1
445108	2
445107	4
593701	2
445106	1
445105	81
445113	1
445114	18
445111	2
445112	15
593709	2
10788	2
10786	39
10784	24
10785	1
10783	2
10780	2
10793	48
22325	8
10792	68
853891	1
853894	1
630900	1
515251	1
515250	1
853896	2
515252	1
630904	1
399782	1
630905	14
515254	11
399783	2
515256	1
630908	20
22328	1
630906	1
22329	13
570202	4
570203	1
112645	1
528178	1
570200	1
399778	1
399777	1
528173	2
528174	9
528172	1
853886	1
853888	1
853889	1
570206	1
570207	2
570204	1
528179	4
853881	4
853880	1
22312	6
853885	1
22310	2
853884	1
515263	14
515262	1
630912	1
853882	1
515268	6
399770	25
515267	1
515266	1
630916	6
399772	31
630918	3
515269	1
528165	1
112636	32
399769	10
528166	4
399768	1
399763	4
528160	1
112632	9
399762	1
528161	2
528162	1
528163	1
853878	1
112639	3
528168	1
112637	18
630920	2
22301	19
22303	23
515270	1
22306	20
630929	1
22309	11
528192	7
515276	2
528191	2
630924	1
515279	8
528195	1
570221	2
112620	5
528193	2
528194	1
570224	7
570225	4
570222	10
528197	16
112625	1
528198	1
570229	2
112627	1
570226	3
399759	1
570227	1
112629	2
263004	64
515285	1
263006	9
515283	3
263000	2
515281	1
263001	1
263007	1
263008	17
515288	8
630938	1
515287	5
528180	1
399741	5
528182	1
112610	2
399743	14
528184	1
399742	14
528185	2
570211	1
112613	3
399745	1
528187	1
570212	1
112614	18
399744	2
528188	6
570217	1
570218	2
853899	1
570219	3
630948	3
570250	1
515211	1
515212	2
263018	2
82511	19
515214	1
82513	2
515215	1
515216	2
515217	5
82515	37
22367	1
263010	1
22369	6
630945	4
263017	1
22364	2
853850	1
630944	14
263016	1
630943	2
22365	5
853842	1
22360	3
853844	5
528139	1
112605	6
528137	1
570249	1
112607	10
853848	1
399738	7
528135	1
570247	1
112601	34
82505	12
112600	1
399736	1
515207	2
528133	1
112603	63
528132	1
112602	3
82507	8
528131	10
570243	3
399731	1
528130	83
570242	1
570240	1
630958	1
630957	1
263029	4
515222	4
515227	4
82526	4
515226	5
263022	1
22357	5
263023	58
630954	1
263026	4
22355	24
630953	1
263025	1
515220	2
630956	6
263028	30
22352	6
853834	2
528129	1
853833	1
22351	2
570238	1
399726	6
528125	46
853837	3
570237	6
853836	52
528127	2
570239	3
399722	26
570233	1
82517	3
399724	1
515219	1
528123	10
853839	2
515218	1
528122	6
445186	1
570271	1
515232	1
570272	1
515234	3
630968	1
515235	1
630967	2
853873	1
630965	1
515230	1
853874	5
630964	1
263036	5
445181	1
630962	3
263034	21
630961	1
263033	5
853870	3
263032	1
399717	7
528159	3
528158	1
593798	1
593791	2
593792	1
853867	1
593794	1
570264	2
399710	1
570268	1
528155	1
570267	1
399711	1
399712	9
445199	8
515249	6
82502	18
445195	1
82500	6
445196	7
515244	4
593790	1
263048	1
445191	1
853863	10
630975	5
263047	1
515242	3
853860	4
630978	1
263049	3
515240	1
263044	1
22337	1
630973	13
263045	2
445190	27
263050	12
399704	4
528146	1
263051	1
853858	2
263052	2
399706	2
853857	1
399707	51
528148	1
853855	1
853854	1
593781	1
570252	1
570251	4
528140	3
528142	1
593788	1
570257	23
399703	1
528144	1
570276	1
714469	1
249819	1
570273	1
714468	2
714467	1
853919	1
714464	1
263075	1
249812	1
853914	1
853915	1
249810	4
626932	1
187361	1
263070	1
187362	1
626930	1
249815	2
853911	5
249814	1
22273	1
187360	2
626925	1
22276	2
187354	1
22277	8
75705	3
187352	1
263067	1
75700	8
187359	6
263068	1
187358	6
187357	1
75701	56
82447	4
82449	6
570283	2
82443	1
570284	1
570285	1
249829	1
570286	1
570287	8
570288	5
714475	1
570289	1
853927	1
714478	1
714477	1
714472	1
263062	1
853926	2
263061	8
22280	1
853923	1
714474	1
249824	1
853924	1
626940	1
249823	1
626941	1
853922	1
626942	1
22284	10
626943	1
263060	2
75707	1
22283	6
187350	30
249827	1
626935	7
263058	5
263059	1
626937	8
187343	1
626939	21
263054	6
187346	3
263055	4
263056	1
187349	1
570290	3
82435	2
570291	7
82433	15
570294	1
570293	10
82431	3
714489	1
82417	9
112699	2
853939	1
714487	3
570299	8
714486	1
112696	7
570295	1
263093	1
626955	1
853932	1
626952	1
263091	2
22252	8
626953	1
263090	3
853934	6
263097	8
853937	2
263094	2
877086	1
352094	1
877087	1
352093	1
877085	2
263088	1
187378	4
352097	3
626946	4
187375	1
352096	1
877081	3
352095	1
82420	4
82422	2
515201	1
515203	13
515206	1
515205	8
714498	4
714497	1
82406	3
714499	1
249808	1
249809	2
22263	1
626963	4
249804	1
187370	1
22262	3
352078	1
249806	3
187372	3
853942	1
714491	1
249805	2
714494	1
853948	1
626960	10
714496	1
626961	3
263086	3
853946	1
714495	4
626962	1
263085	1
249801	18
877096	1
263077	1
263078	22
352083	1
877091	1
626957	1
187364	3
352085	1
877092	1
626956	4
187363	1
626959	1
22264	2
187366	1
877094	1
187365	3
82410	34
877099	1
82413	19
626973	1
626972	1
626971	1
655391	1
626977	1
626974	1
112674	1
655394	12
112673	5
655397	1
112676	28
528084	1
586208	1
528083	1
586201	2
112678	3
655398	11
586203	1
586204	2
112679	3
528087	2
528081	1
112680	4
82488	5
112682	5
112683	1
528080	2
626969	1
187398	1
187399	2
187397	5
82480	8
626982	1
626983	1
187390	1
655382	1
187393	1
187394	1
528095	1
112687	5
528097	1
528096	5
655388	1
626980	1
528091	1
112691	2
82475	23
626978	2
82473	2
626979	1
82474	135
263098	1
626998	5
22294	13
655371	1
626997	28
655370	7
626996	9
626995	1
626993	4
22291	8
626992	1
22292	10
655377	1
626990	2
112658	1
655378	1
655373	8
112652	11
399786	1
655372	8
112651	3
399784	1
399785	4
399791	3
82460	34
626989	1
22299	3
853900	1
655360	3
853908	1
655367	4
853906	14
655366	1
655364	6
112665	10
655363	1
399796	1
399797	1
655361	1
112662	2
399798	1
112671	138
82456	2
112670	21
82457	17
82451	18
82452	1
352032	2
352031	1
877020	3
75787	43
586254	8
655349	5
586255	1
445210	54
655348	26
877025	2
586253	1
445212	5
586250	1
586251	1
877028	2
593807	3
75780	1
593808	10
593806	2
445207	2
445208	1
655350	6
593803	1
655356	1
593802	6
586248	4
445203	1
593801	2
586247	1
445204	1
655354	4
445205	1
655355	1
586245	2
352024	2
75799	101
877030	5
877035	3
445202	1
877036	2
655336	12
586242	1
75794	3
877033	2
586243	1
877034	1
586244	2
593818	7
593819	1
75793	31
586239	1
586238	1
655340	1
593814	1
655341	1
593817	1
586235	2
586234	1
593813	1
586237	4
352019	1
655346	1
593812	1
586236	2
352017	4
352018	6
352011	1
249880	9
352010	1
249882	6
877005	1
655329	1
877000	1
655328	2
75764	4
655327	1
586230	1
655325	1
75761	31
655334	15
586226	1
352008	1
655335	1
714401	1
655332	1
655333	1
714403	5
655330	1
714404	1
586227	2
352001	31
352005	1
249879	2
249878	14
75777	8
877010	1
249894	1
249895	12
82494	2
249893	9
249891	6
75771	13
714407	2
655315	2
586220	1
75772	3
655317	1
586221	5
75775	1
586222	1
75774	28
714412	1
655324	1
714416	1
714415	1
586216	1
586219	1
877008	1
586218	1
249887	1
877067	5
877066	2
655306	1
586298	1
187318	1
655303	1
877068	2
586296	1
714418	1
655309	1
586292	1
249860	1
352075	1
187311	1
249862	8
877062	1
249861	1
877065	2
249864	4
75743	10
187315	2
352072	2
249856	6
249857	2
249858	2
352067	1
714424	10
714425	1
714420	1
655313	1
714421	1
655311	1
714423	2
586286	1
187308	2
586288	3
187305	12
187306	2
586282	5
586281	1
586284	2
187309	25
877072	1
249871	41
352064	13
75759	26
187300	1
877070	3
352063	1
877076	1
75755	1
352061	8
249873	1
187301	1
877073	1
249872	2
187302	2
249867	10
249865	1
249869	1
352055	1
714435	3
714436	2
714433	8
655300	1
586278	1
586279	1
655302	9
877049	1
586273	2
586270	1
10703	61
877045	1
586277	5
10704	2
187338	1
877044	1
10705	10
586275	1
10706	4
877046	1
586274	3
877041	1
626905	1
249840	1
877040	2
626906	1
187336	1
877042	1
187337	3
352050	4
626901	3
75727	5
352051	6
626902	1
75728	1
352052	3
352054	14
249836	2
249838	3
75719	1
352047	4
187340	1
249833	2
249834	2
714441	1
249835	2
714444	1
714445	4
586268	2
714447	1
586260	1
877059	1
877058	1
187329	2
586266	1
187327	9
877055	1
586265	1
187328	2
877054	1
75732	1
626919	1
249852	1
249850	1
626917	1
187324	1
626914	2
352042	1
626915	7
187322	4
352043	14
626912	12
75738	1
626913	1
187320	1
352036	1
626921	4
626920	1
249845	4
714452	4
249844	1
586256	6
714459	1
593875	1
528235	8
630893	1
593873	1
593872	2
593871	1
528238	1
10609	3
445016	13
528231	4
445018	2
593877	2
445024	2
445023	2
10612	9
445021	2
630887	1
630888	1
630883	1
630884	3
630886	1
593862	3
528225	1
593864	1
528223	1
528224	1
528227	1
528228	1
593865	1
528222	2
445027	4
445028	2
445037	1
10629	14
445035	2
10624	2
445031	5
445030	1
630899	1
630897	1
528216	3
528217	1
593890	1
528219	1
593897	1
399815	36
593896	1
528213	1
593895	1
528214	7
593894	6
399816	1
445039	1
593899	1
528210	2
528211	58
630869	1
445042	1
445044	1
445043	4
445045	2
445048	1
630863	8
630866	1
445040	2
630868	6
593880	1
528207	1
528208	1
528205	3
593881	1
399807	1
528206	1
593884	6
399806	1
399805	1
528204	1
630880	1
593886	8
399804	1
528201	1
593885	1
399803	2
528202	1
445049	5
593889	2
445055	1
445053	1
10601	17
10608	71
445059	1
445058	1
10606	8
630875	1
445051	1
630877	2
593836	2
593837	6
570300	5
593835	9
593830	4
249695	33
10654	3
249694	3
249696	7
249699	93
10651	10
249691	4
10658	8
10659	21
249690	7
593826	1
593827	1
593821	1
593822	1
593823	1
593820	1
249683	1
249688	32
10661	17
249687	10
249686	25
10660	1
10669	3
10668	1
593856	3
593854	1
593855	2
593858	2
593852	19
593853	1
593850	2
10630	1
10631	46
877114	1
877117	4
10636	4
10637	2
445000	17
10638	6
445001	1
10639	2
445003	46
445008	1
352109	5
593846	1
445005	1
593849	1
445009	3
352101	8
352100	1
352106	1
593840	1
352105	1
593842	2
352103	2
10644	17
877106	5
877105	1
10648	1
445011	1
10645	1
877102	1
445014	3
877100	8
630806	2
515397	7
515399	2
515394	1
515393	11
10697	1
10696	8
515395	1
10693	56
570348	1
399875	1
570342	4
112741	3
112742	2
570345	1
112744	4
399878	1
399877	1
570344	3
112746	8
399876	1
630816	4
630813	1
399869	9
112739	5
399862	1
112731	18
399864	2
570331	2
570332	1
399866	6
570333	1
515376	2
112771	3
515377	15
10673	8
22205	6
515371	1
10676	47
10675	60
22201	1
515373	1
570327	18
570328	1
112765	58
570324	2
528296	14
570321	1
112768	1
399898	1
528294	1
112762	3
528295	2
112764	2
528293	2
399890	2
399891	3
10689	1
515387	1
515381	1
10682	2
515380	4
10686	3
515384	1
10688	3
10687	13
515382	2
853998	1
853997	2
570314	1
10680	21
528285	1
112756	20
570311	1
112757	15
399887	11
528286	1
112754	1
570313	7
112755	62
399884	1
399883	3
399886	2
112751	2
528284	1
853992	1
22221	2
445061	1
445062	1
853994	1
22225	9
22224	17
22227	4
445069	4
82613	9
445067	1
570392	1
445065	1
445066	3
570393	1
630848	1
445063	1
82610	10
445064	1
570386	1
82609	43
172001	3
570385	1
172000	10
399831	1
528272	1
570384	1
399834	2
399835	1
112702	4
399832	30
528274	1
112704	1
853989	1
399839	1
112705	17
528278	1
172005	2
22212	10
445071	54
22211	7
515363	1
853981	1
