78	0	1	8	2	6	9	3	10	15	5	39	33	7	64	49	11	4	18	13	0.05	0.5	0.09090909090909091
0	1	6	2	7	5	4	3	9	8	33	10	49	15	59	19	11	39	22	13	0.05	0.5	0.09090909090909091
0	6	1	2	5	3	11	9	4	13	10	15	7	32	8	14	19	22	18	17	0.0	0.0	0.0
19	0	1	8	2	5	308	3	15	10	6	9	7	11	24	4	21	22	41	13	0.1	1.0	0.18181818181818182
5	6	0	2	7	4	1	3	24	8	15	11	45	10	18	9	33	22	49	39	0.0	0.0	0.0
11	2	0	13	1	3	9	6	5	10	8	4	7	15	18	42	80	17	24	27	0.05	0.5	0.09090909090909091
7	0	3	6	1	8	2	5	4	12	19	15	45	10	31	9	25	22	38	41	0.0	0.0	0.0
0	1	4	9	6	2	8	7	3	10	5	16	15	18	12	100	14	22	27	19	0.05	1.0	0.09523809523809523
0	9	1	2	17	6	3	4	5	10	7	8	11	14	34	15	18	13	19	363	0.15	1.0	0.2608695652173913
0	1	6	2	7	3	8	9	10	77	45	25	5	15	4	40	22	11	41	29	0.05	0.5	0.09090909090909091
3	4	0	1	2	8	6	7	9	5	10	23	15	79	97	16	12	223	88	19	0.1	1.0	0.18181818181818182
16	1	8	3	9	0	2	114	10	75	6	4	13	11	60	5	15	17	37	50	0.05	1.0	0.09523809523809523
0	1	4	2	6	3	5	9	10	7	15	8	16	11	27	22	19	17	71	14	0.0	0.0	0.0
0	1	6	19	2	3	5	7	10	4	8	9	76	15	11	77	69	21	16	14	0.0	0.0	0.0
1	0	2	6	3	9	8	10	15	4	5	7	22	33	39	17	279	11	27	19	0.05	1.0	0.09523809523809523
4	0	9	3	2	1	12	71	17	10	7	21	11	110	57	6	8	13	15	22	0.1	1.0	0.18181818181818182
4	3	16	51	2	6	5	0	12	1	7	10	15	135	19	9	214	23	8	143	0.2	1.0	0.33333333333333337
1	0	2	7	6	150	5	18	8	3	4	11	15	10	9	40	13	62	25	22	0.05	1.0	0.09523809523809523
1	0	2	9	6	10	3	17	5	74	8	15	7	4	21	14	11	20	225	27	0.05	1.0	0.09523809523809523
4	3	0	2	9	1	6	10	7	5	17	12	8	11	15	23	13	19	21	22	0.05	1.0	0.09523809523809523
0	1	6	3	5	2	4	7	8	10	9	15	11	19	13	92	18	22	16	17	0.05	1.0	0.09523809523809523
11	2	3	4	0	7	1	10	6	9	18	15	8	5	19	12	17	13	23	105	0.1	0.6666666666666666	0.1739130434782609
2	7	18	3	1	0	4	6	8	5	37	23	15	11	67	10	165	105	22	12	0.05	1.0	0.09523809523809523
0	1	9	2	6	4	10	3	17	7	5	35	8	14	15	21	16	26	11	22	0.05	0.5	0.09090909090909091
0	1	185	2	6	10	3	5	9	4	11	8	15	7	17	19	13	29	20	25	0.05	1.0	0.09523809523809523
1	2	0	6	10	39	3	9	74	7	8	78	5	15	64	25	33	104	59	12	0.05	1.0	0.09523809523809523
0	1	2	6	7	3	8	10	9	5	15	4	18	11	13	40	25	17	27	22	0.05	0.5	0.09090909090909091
0	1	4	6	9	2	10	3	16	7	8	15	12	100	110	14	5	22	75	69	0.1	1.0	0.18181818181818182
3	4	2	57	0	7	15	6	22	23	134	12	31	1	97	5	27	9	11	10	0.1	1.0	0.18181818181818182
1	0	2	3	8	10	5	9	15	6	7	11	24	4	13	22	41	18	120	17	0.05	1.0	0.09523809523809523
6	5	0	1	2	29	15	7	3	10	8	11	4	9	27	25	22	56	19	272	0.05	0.5	0.09090909090909091
55	0	10	2	1	103	9	90	6	5	4	3	42	7	8	11	17	22	13	15	0.05	0.5	0.09090909090909091
4	16	3	12	2	7	241	6	15	82	51	0	11	5	13	73	91	22	352	1	0.1	1.0	0.18181818181818182
1	4	0	9	6	2	16	55	100	3	12	10	75	15	110	160	101	76	69	77	0.1	1.0	0.18181818181818182
11	2	13	0	24	1	18	3	9	6	10	7	5	8	15	4	42	80	93	17	0.05	1.0	0.09523809523809523
10	0	1	9	3	2	6	5	7	4	8	17	15	45	11	16	13	25	41	22	0.05	0.5	0.09090909090909091
8	0	1	6	7	2	15	40	3	5	10	105	45	9	11	30	4	20	22	56	0.1	1.0	0.18181818181818182
2	15	6	5	0	1	3	56	10	8	4	9	11	7	34	13	20	17	16	28	0.2	1.0	0.33333333333333337
40	0	1	6	2	3	5	8	4	9	10	7	79	45	11	15	13	77	18	14	0.05	1.0	0.09523809523809523
18	2	0	11	13	7	1	24	6	5	4	3	9	10	8	15	67	61	182	22	0.1	1.0	0.18181818181818182
0	6	1	5	2	22	7	3	4	8	9	15	10	195	27	19	11	70	17	16	0.15	1.0	0.2608695652173913
0	2	1	78	7	6	4	39	3	8	5	9	10	18	15	11	64	40	27	22	0.1	1.0	0.18181818181818182
4	3	2	0	9	1	6	10	12	7	5	8	15	23	17	11	16	27	22	39	0.0	0.0	0.0
2	0	9	3	1	7	4	6	10	5	15	17	18	11	14	8	40	23	27	22	0.0	0.0	0.0
0	1	2	3	6	4	10	9	7	5	8	17	19	74	15	14	21	11	12	16	0.0	0.0	0.0
0	1	11	6	2	13	15	3	5	7	9	4	10	8	18	24	22	14	17	35	0.1	1.0	0.18181818181818182
1	10	0	2	6	9	5	3	8	7	4	11	74	17	21	23	13	18	24	15	0.15	1.0	0.2608695652173913
0	2	10	1	6	9	3	78	17	5	7	15	4	8	40	14	55	11	27	20	0.05	0.5	0.09090909090909091
3	4	2	0	9	23	10	1	17	6	54	117	7	5	8	22	30	187	14	91	0.05	1.0	0.09523809523809523
34	0	1	6	9	2	8	5	3	10	7	17	4	11	15	25	29	19	14	18	0.1	1.0	0.18181818181818182
2	32	4	3	0	1	57	6	13	9	7	11	88	15	10	5	131	12	14	31	0.15	1.0	0.2608695652173913
4	3	0	2	1	7	6	16	10	5	9	12	11	8	14	21	13	15	19	23	0.05	0.3333333333333333	0.08695652173913045
4	16	3	2	12	0	1	6	7	10	9	15	5	26	103	11	8	241	21	27	0.05	0.3333333333333333	0.08695652173913045
1	0	2	3	9	6	4	10	5	7	17	8	14	15	16	20	19	11	12	23	0.05	1.0	0.09523809523809523
11	0	13	9	1	2	6	17	18	4	3	68	7	10	5	12	14	32	15	26	0.1	1.0	0.18181818181818182
0	1	2	3	9	6	4	10	5	7	17	26	8	14	15	129	12	22	21	11	0.0	0.0	0.0
71	1	2	0	15	6	5	9	308	8	10	3	121	11	7	13	21	17	4	22	0.1	1.0	0.18181818181818182
40	0	45	1	6	2	7	8	15	3	5	251	11	10	4	347	13	9	22	60	0.05	1.0	0.09523809523809523
0	1	10	6	2	5	3	8	9	7	15	4	19	17	11	14	20	55	16	27	0.0	0.0	0.0
0	1	2	3	6	9	4	10	5	17	55	7	8	15	14	34	20	19	23	12	0.05	1.0	0.09523809523809523
7	15	2	0	18	1	6	5	4	3	8	10	9	11	40	67	12	165	62	105	0.1	0.6666666666666666	0.1739130434782609
0	1	2	6	5	10	3	9	7	93	8	15	4	74	14	21	17	27	11	19	0.05	0.3333333333333333	0.08695652173913045
0	9	1	2	215	3	4	6	5	10	7	17	8	19	15	11	94	14	16	34	0.05	1.0	0.09523809523809523
4	3	2	0	19	6	1	5	16	7	10	9	12	11	21	8	52	83	15	25	0.15	0.75	0.24999999999999997
0	26	2	6	1	11	7	3	5	4	19	9	13	79	10	42	77	22	18	15	0.05	1.0	0.09523809523809523
0	6	1	5	2	15	3	8	7	10	25	4	9	11	56	19	22	29	27	20	0.05	0.3333333333333333	0.08695652173913045
1	0	2	6	10	9	3	5	17	4	7	8	15	74	11	21	16	14	25	13	0.05	1.0	0.09523809523809523
9	0	1	17	6	11	2	3	5	10	13	4	66	14	7	8	18	16	50	32	0.05	1.0	0.09523809523809523
13	18	0	2	1	15	5	11	7	6	3	272	4	9	8	27	67	135	10	22	0.05	0.5	0.09090909090909091
7	5	6	1	0	2	40	45	18	62	8	3	15	10	161	9	41	4	11	95	0.1	1.0	0.18181818181818182
3	7	2	0	4	45	1	6	12	5	23	15	8	10	40	22	9	57	41	27	0.2	1.0	0.33333333333333337
1	11	0	18	2	13	6	7	24	3	9	8	17	10	15	67	5	93	4	61	0.15	0.75	0.24999999999999997
2	0	1	7	6	9	3	4	5	18	10	8	15	11	17	16	23	14	13	62	0.05	0.3333333333333333	0.08695652173913045
1	0	4	9	2	6	10	3	15	16	7	8	5	71	11	12	100	14	27	20	0.05	1.0	0.09523809523809523
1	0	9	2	8	150	3	10	4	6	5	15	11	16	7	14	17	50	40	22	0.05	0.3333333333333333	0.08695652173913045
0	1	4	3	6	2	7	9	11	10	16	15	5	22	12	8	13	19	23	77	0.05	0.3333333333333333	0.08695652173913045
1	8	0	6	9	39	7	45	3	10	246	40	30	2	49	21	161	256	75	20	0.1	0.6666666666666666	0.1739130434782609
1	8	0	3	6	2	7	10	9	39	4	5	320	18	15	49	11	25	13	41	0.1	1.0	0.18181818181818182
0	1	4	6	2	9	3	5	10	7	11	15	8	16	13	33	12	19	14	18	0.1	1.0	0.18181818181818182
4	2	3	16	0	12	6	1	7	5	10	9	15	11	113	8	19	27	51	13	0.1	1.0	0.18181818181818182
0	7	1	5	6	19	9	3	2	10	4	31	17	8	38	15	11	261	16	13	0.05	0.5	0.09090909090909091
7	1	18	2	0	3	11	6	8	10	13	5	105	40	23	15	67	4	165	9	0.0	0.0	0.0
3	4	2	0	1	10	9	6	5	55	7	8	17	11	166	15	37	13	16	12	0.05	0.5	0.09090909090909091
4	3	0	7	1	6	2	5	19	9	15	8	10	31	23	22	11	14	27	38	0.1	0.6666666666666666	0.1739130434782609
0	2	1	6	18	13	3	4	10	11	5	9	33	8	7	15	49	24	79	16	0.05	0.5	0.09090909090909091
1	6	4	0	21	3	2	7	5	10	12	16	9	19	8	26	11	15	136	39	0.1	0.6666666666666666	0.1739130434782609
1	0	2	6	9	10	3	4	5	8	7	17	74	71	15	21	14	20	27	11	0.05	0.5	0.09090909090909091
4	0	1	2	9	6	10	3	16	32	15	8	55	7	12	100	14	5	19	75	0.05	0.5	0.09090909090909091
0	2	4	3	1	9	5	6	10	32	14	17	7	15	8	11	20	23	16	13	0.05	1.0	0.09523809523809523
0	2	4	1	3	6	9	7	5	10	17	12	16	8	19	14	26	15	11	30	0.0	0.0	0.0
0	1	4	3	6	2	9	35	26	7	21	10	5	17	16	8	11	22	15	14	0.05	0.5	0.09090909090909091
0	2	7	1	8	6	15	40	3	10	9	5	18	25	11	4	45	116	13	17	0.1	0.5	0.16666666666666669
5	6	40	0	1	15	11	8	45	105	7	95	10	28	2	9	56	3	27	48	0.0	0.0	0.0
0	1	6	2	9	10	7	3	4	11	17	5	35	8	14	13	21	15	26	27	0.05	0.3333333333333333	0.08695652173913045
4	3	2	9	10	0	1	17	23	6	117	7	8	5	30	11	294	54	13	15	0.05	0.3333333333333333	0.08695652173913045
40	45	7	0	1	6	2	3	8	251	5	10	41	18	347	15	9	4	22	133	0.1	1.0	0.18181818181818182
1	0	2	4	9	6	10	16	3	7	74	8	5	15	21	27	12	14	17	100	0.0	0.0	0.0
0	4	2	3	1	6	5	9	7	10	25	8	19	11	16	15	12	13	170	17	0.05	1.0	0.09523809523809523
1	0	6	3	7	4	2	5	10	15	14	40	9	19	27	34	20	8	87	22	0.1	0.6666666666666666	0.1739130434782609
7	0	1	19	6	3	2	5	8	9	31	10	4	38	261	340	11	13	17	15	0.05	1.0	0.09523809523809523
2	0	18	11	1	7	13	24	6	58	78	5	8	21	10	3	9	15	4	14	0.1	0.6666666666666666	0.1739130434782609
0	1	6	3	2	4	5	9	10	8	7	209	224	15	33	11	13	16	49	19	0.05	0.5	0.09090909090909091
1	0	2	3	71	10	9	5	7	8	6	121	15	308	4	11	17	21	24	13	0.05	1.0	0.09523809523809523
1	0	6	34	2	4	9	5	10	3	8	7	15	16	17	19	11	14	27	22	0.1	1.0	0.18181818181818182
5	6	0	1	8	15	7	2	171	3	95	28	56	10	9	40	19	36	25	45	0.1	0.6666666666666666	0.1739130434782609
10	0	1	2	3	9	4	6	5	20	8	7	15	17	11	16	13	22	19	14	0.1	1.0	0.18181818181818182
1	0	6	9	2	3	10	4	5	8	7	15	17	37	11	16	13	39	20	26	0.2	1.0	0.33333333333333337
6	5	0	1	2	7	3	9	15	4	8	45	10	17	14	28	16	95	22	41	0.0	0.0	0.0
0	1	2	6	21	9	10	3	32	5	7	8	74	17	35	15	14	4	64	26	0.05	1.0	0.09523809523809523
0	1	6	9	4	7	22	110	2	69	19	14	77	5	3	87	34	8	75	79	0.05	1.0	0.09523809523809523
0	1	2	3	6	4	9	5	10	7	17	8	14	15	11	19	16	20	13	22	0.05	0.3333333333333333	0.08695652173913045
1	0	2	6	3	4	9	5	10	7	8	17	15	14	11	13	19	16	12	20	0.05	1.0	0.09523809523809523
9	4	16	278	3	1	0	2	340	11	17	19	7	101	6	54	8	47	13	10	0.1	1.0	0.18181818181818182
1	0	29	2	9	3	10	6	4	71	48	5	8	15	150	17	11	7	20	26	0.05	1.0	0.09523809523809523
0	1	6	9	2	3	4	7	10	17	11	5	8	22	14	19	15	13	69	30	0.0	0.0	0.0
0	1	8	6	2	3	9	5	4	10	7	15	11	17	19	16	18	20	25	22	0.05	0.5	0.09090909090909091
0	1	2	6	4	9	3	10	5	7	15	8	16	12	27	22	17	33	57	21	0.1	0.6666666666666666	0.1739130434782609
2	0	11	1	4	6	3	13	5	10	7	24	18	9	15	8	12	17	16	14	0.05	0.3333333333333333	0.08695652173913045
4	3	2	9	0	10	23	1	215	6	17	5	117	7	8	15	11	54	13	14	0.1	0.6666666666666666	0.1739130434782609
0	1	2	3	6	9	4	5	10	7	8	17	15	150	11	14	12	13	19	20	0.0	0.0	0.0
0	9	1	3	4	2	6	17	11	10	26	5	13	8	7	15	12	42	22	14	0.05	1.0	0.09523809523809523
2	3	4	1	7	0	6	10	16	5	9	12	23	15	74	8	21	27	81	17	0.15	1.0	0.2608695652173913
0	1	6	2	10	9	103	3	4	7	8	5	90	17	13	15	11	42	33	74	0.05	0.5	0.09090909090909091
18	7	13	0	11	2	1	6	5	24	8	4	3	10	67	15	23	9	61	105	0.05	1.0	0.09523809523809523
7	2	0	3	1	4	6	9	5	18	12	10	15	23	17	8	22	16	11	40	0.1	1.0	0.18181818181818182
4	3	9	17	2	0	1	10	6	5	8	15	11	23	7	13	14	18	117	16	0.1	0.6666666666666666	0.1739130434782609
1	9	4	0	17	6	5	2	3	10	21	7	15	16	34	19	109	31	8	11	0.05	1.0	0.09523809523809523
0	1	6	9	35	2	3	7	26	4	10	30	14	22	21	5	8	32	42	17	0.1	1.0	0.18181818181818182
2	7	3	0	4	1	10	9	6	5	16	23	18	15	12	22	17	8	27	111	0.05	0.5	0.09090909090909091
15	20	40	7	0	2	1	45	18	6	8	43	3	5	4	10	251	9	347	39	0.05	1.0	0.09523809523809523
2	1	0	6	3	7	113	5	9	10	8	4	15	45	11	13	41	17	12	16	0.05	1.0	0.09523809523809523
0	1	2	6	10	3	9	5	7	74	8	84	15	4	21	17	25	27	14	11	0.1	0.6666666666666666	0.1739130434782609
0	1	4	6	2	3	64	9	10	78	5	7	8	15	11	16	17	13	19	22	0.05	0.5	0.09090909090909091
0	1	6	21	4	2	9	32	3	10	7	15	16	22	5	19	14	8	77	69	0.1	1.0	0.18181818181818182
0	1	2	9	10	6	3	17	7	4	5	74	11	8	21	15	13	14	23	18	0.1	1.0	0.18181818181818182
0	6	1	40	2	7	4	3	9	5	10	19	8	15	14	22	11	23	12	34	0.05	1.0	0.09523809523809523
13	2	11	4	0	18	3	1	6	7	9	15	57	5	136	10	68	12	42	8	0.05	1.0	0.09523809523809523
4	3	2	0	9	1	6	10	7	17	5	23	11	14	15	27	13	12	22	8	0.05	0.5	0.09090909090909091
0	1	2	6	5	8	10	7	25	3	9	4	15	11	19	18	23	24	17	14	0.05	1.0	0.09523809523809523
0	2	3	1	6	7	25	5	15	10	8	9	4	11	27	22	19	13	31	18	0.0	0.0	0.0
0	6	7	5	1	2	8	3	15	4	18	10	11	9	25	19	22	56	40	27	0.05	0.25	0.08333333333333334
15	6	0	1	2	5	20	9	10	3	8	7	4	43	11	17	39	27	14	18	0.1	1.0	0.18181818181818182
0	9	1	15	3	2	6	10	4	30	17	20	13	5	14	43	11	27	65	7	0.1	0.6666666666666666	0.1739130434782609
0	1	9	4	34	3	6	2	5	17	10	215	7	8	14	23	19	15	11	54	0.15	0.75	0.24999999999999997
0	1	6	3	4	97	7	9	2	11	5	19	8	10	54	22	17	34	13	14	0.1	0.5	0.16666666666666669
0	4	1	6	2	9	3	10	7	19	5	16	8	103	15	14	22	11	27	12	0.1	1.0	0.18181818181818182
0	1	2	8	3	6	10	9	4	5	7	17	15	11	26	14	21	226	12	74	0.1	0.6666666666666666	0.1739130434782609
0	7	33	49	1	2	3	6	5	9	19	59	8	4	10	31	11	15	38	18	0.1	1.0	0.18181818181818182
0	1	6	9	4	2	3	7	10	22	16	5	8	19	110	14	15	75	12	69	0.05	1.0	0.09523809523809523
0	1	2	6	5	3	9	7	10	15	4	14	11	8	13	35	27	22	19	26	0.05	0.3333333333333333	0.08695652173913045
2	0	15	7	11	6	1	5	3	4	13	8	9	27	10	22	60	56	25	19	0.05	0.5	0.09090909090909091
1	2	0	32	9	3	6	10	4	5	8	7	17	19	21	11	33	163	50	14	0.1	1.0	0.18181818181818182
4	3	7	0	2	1	6	5	18	10	9	8	15	23	19	11	17	22	12	13	0.15	0.75	0.24999999999999997
1	0	6	9	2	10	5	3	34	7	4	105	17	8	14	15	19	22	11	16	0.1	1.0	0.18181818181818182
0	2	1	7	10	6	3	4	9	18	74	5	8	11	21	15	17	103	118	23	0.1	1.0	0.18181818181818182
4	32	2	3	84	9	0	17	23	131	1	14	10	117	88	54	172	5	132	6	0.2	1.0	0.33333333333333337
0	1	6	35	9	26	2	7	30	21	3	10	22	32	14	8	42	53	69	40	0.05	0.3333333333333333	0.08695652173913045
2	0	32	1	9	3	6	4	17	10	5	14	7	11	50	8	15	34	13	71	0.05	1.0	0.09523809523809523
0	4	1	9	2	3	6	10	7	12	16	8	5	21	19	17	15	110	14	22	0.0	0.0	0.0
9	11	4	3	2	0	1	6	10	17	5	7	8	23	15	14	29	25	13	27	0.1	1.0	0.18181818181818182
1	39	0	6	4	2	3	8	9	7	49	5	33	11	10	78	217	15	59	36	0.1	1.0	0.18181818181818182
0	11	2	1	13	6	24	15	9	18	5	7	3	10	8	4	17	20	124	30	0.1	0.5	0.16666666666666669
0	1	8	2	9	4	6	3	10	7	5	39	17	33	49	15	19	14	20	59	0.05	1.0	0.09523809523809523
4	3	1	2	9	0	6	10	5	23	8	17	37	7	117	54	11	15	30	18	0.1	0.6666666666666666	0.1739130434782609
0	6	1	5	2	8	3	9	4	7	10	15	11	19	25	17	13	18	14	22	0.0	0.0	0.0
2	0	4	1	7	6	3	39	25	10	11	9	8	5	13	18	15	17	64	19	0.1	0.6666666666666666	0.1739130434782609
11	13	18	0	2	4	58	1	3	69	6	12	7	10	9	68	77	5	120	42	0.05	1.0	0.09523809523809523
18	7	2	0	11	1	3	24	13	4	10	6	8	9	5	15	67	61	23	105	0.05	0.5	0.09090909090909091
40	0	6	1	45	5	8	2	3	7	4	9	10	19	25	15	251	347	11	22	0.05	1.0	0.09523809523809523
0	16	6	1	3	4	2	5	10	39	9	8	19	25	7	15	11	12	13	31	0.05	0.5	0.09090909090909091
0	1	6	4	2	9	10	3	7	103	5	16	15	22	8	42	11	12	19	110	0.1	0.6666666666666666	0.1739130434782609
18	7	13	2	1	0	11	67	61	3	6	8	5	15	186	10	24	4	165	105	0.05	1.0	0.09523809523809523
4	3	16	2	12	7	11	0	13	1	9	5	6	10	15	18	8	23	22	27	0.05	0.5	0.09090909090909091
2	0	1	6	21	10	9	3	4	7	15	5	11	8	62	17	74	20	73	23	0.1	0.6666666666666666	0.1739130434782609
18	7	13	2	67	11	61	0	1	8	24	165	105	3	99	10	15	6	62	40	0.05	0.5	0.09090909090909091
1	21	0	4	6	2	9	3	10	7	16	12	5	8	136	15	14	26	19	17	0.05	1.0	0.09523809523809523
0	2	1	3	6	9	71	4	5	10	11	13	7	15	8	16	17	121	14	26	0.0	0.0	0.0
0	1	2	3	4	9	6	10	5	7	17	8	15	14	16	12	19	11	22	23	0.0	0.0	0.0
0	1	6	2	7	9	3	10	4	5	11	26	19	15	8	13	35	17	22	27	0.05	0.5	0.09090909090909091
0	2	1	6	3	4	5	11	10	9	7	15	13	8	18	16	39	24	17	19	0.05	1.0	0.09523809523809523
4	16	3	2	7	12	23	0	6	15	1	5	9	241	10	22	11	8	19	27	0.05	1.0	0.09523809523809523
8	0	1	2	3	6	9	4	5	7	10	15	14	17	79	22	20	23	11	34	0.05	1.0	0.09523809523809523
0	6	1	4	7	3	5	9	19	2	14	16	31	10	12	8	238	34	17	57	0.2	1.0	0.33333333333333337
22	70	1	82	0	102	3	9	7	2	252	8	37	13	11	10	17	5	6	14	0.1	1.0	0.18181818181818182
8	0	1	7	2	9	5	17	3	6	4	246	10	45	15	22	24	30	25	49	0.05	0.5	0.09090909090909091
